,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price
5263,0,1,1,2.0,31,37.77256,-122.40472,1,1,2,1.0,1.0,1.0,4,1.0,52.0,92.0,9.0,9.0,10.0,10.0,10.0,9.0,195.0
5264,0,0,1,1.0,35,37.78622,-122.43602,8,0,7,2.0,4.0,5.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,267.0
5265,0,0,1,2.0,22,37.77352,-122.49189,8,1,2,1.0,1.0,2.0,4,1.0,26.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0
5266,0,0,0,1.0,23,37.74699,-122.50413,11,0,2,1.0,1.0,1.0,4,2.0,41.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,79.0
5267,1,3,0,1.0,16,37.75914,-122.40781,1,0,3,1.0,1.0,2.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,217.0
5268,0,1,0,1.0,2,37.76117,-122.43509,1,0,4,0.5,2.0,2.0,4,2.0,28.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,200.0
5269,0,0,0,1.0,6,37.78822,-122.4168,1,0,4,1.0,1.0,1.0,4,45.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
5270,1,1,0,1.0,31,37.7743,-122.41917,1,0,2,1.0,0.0,1.0,4,2.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,214.0
5272,0,3,1,87.0,6,37.78443,-122.41121,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,74.0
5273,0,0,0,1.0,26,37.7575,-122.40101,15,1,1,1.0,1.0,1.0,4,1.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
5274,1,0,1,37.0,8,37.78975,-122.40638,4,1,4,2.0,1.0,2.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5275,1,0,1,37.0,8,37.78935,-122.40646,4,1,2,1.0,1.0,2.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5276,1,3,1,4.0,2,37.76433,-122.43343,1,1,2,1.0,1.0,1.0,4,3.0,30.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0
5277,1,1,0,41.0,16,37.7622,-122.41907,8,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0
5278,1,3,1,4.0,2,37.76381,-122.43421,1,1,2,1.0,1.0,1.0,4,3.0,20.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0
5279,1,0,0,2.0,20,37.72225,-122.45366,15,1,2,1.0,1.0,2.0,4,1.0,38.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,89.0
5280,0,0,1,5.0,18,37.75405,-122.43045,13,2,3,2.0,1.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
5281,0,0,1,5.0,18,37.75414,-122.42911,13,1,3,3.0,1.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
5283,0,1,0,1.0,18,37.75567,-122.42816,15,0,4,1.0,2.0,2.0,4,2.0,37.0,91.0,9.0,9.0,10.0,9.0,10.0,9.0,349.0
5284,0,3,0,3.0,9,37.74002,-122.42406,1,1,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,95.0
5285,0,0,0,87.0,6,37.78421,-122.41015,1,0,2,1.0,0.0,1.0,4,30.0,1.0,20.0,4.0,10.0,10.0,10.0,2.0,6.0,78.0
5286,1,0,1,37.0,17,37.79169,-122.40926,4,0,4,2.0,1.0,2.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5287,1,0,1,37.0,6,37.78972,-122.40757,4,1,4,2.0,1.0,2.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,325.0
5288,1,3,1,4.0,18,37.75052,-122.42648,15,1,1,1.0,1.0,1.0,4,2.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0
5289,0,0,0,3.0,24,37.79267,-122.4244,1,0,1,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,84.0
5290,0,3,0,8.0,3,37.79455,-122.40719,1,0,7,2.0,3.0,3.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
5291,0,3,0,8.0,3,37.79317,-122.40594,1,0,4,1.0,2.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
5292,0,0,1,1.0,1,37.73437,-122.42486,15,0,6,1.0,2.0,5.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5293,1,1,0,4.0,4,37.71093,-122.44473,11,0,8,2.0,3.0,5.0,4,2.0,49.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,250.0
5294,0,3,0,2.0,22,37.77331,-122.49176,8,0,5,1.0,2.0,2.0,4,2.0,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,206.0
5295,1,3,1,1.0,16,37.76305,-122.40956,17,0,4,1.0,1.0,2.0,4,4.0,6.0,100.0,10.0,10.0,9.0,10.0,9.0,9.0,249.0
5297,1,0,0,5.0,23,37.76339,-122.48011,15,1,2,1.0,1.0,1.0,4,1.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
5298,1,3,1,1.0,16,37.75228,-122.40742,20,0,4,1.0,2.0,2.0,4,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,185.0
5299,0,3,1,14.0,14,37.73084,-122.48943,15,1,1,1.0,1.0,1.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0
5300,0,3,1,1199.0,15,37.80056,-122.42575,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
5301,0,3,1,1199.0,15,37.80036,-122.42576,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
5302,0,3,0,64.0,3,37.79106,-122.40808,1,0,3,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
5303,1,1,1,6.0,2,37.76012,-122.42879,11,0,2,1.0,0.0,0.0,4,2.0,37.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,199.0
5304,0,3,1,1199.0,35,37.77106,-122.42676,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0
5305,0,3,1,1199.0,15,37.79987,-122.42439,1,0,2,1.0,1.0,1.0,4,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
5306,0,3,0,64.0,29,37.80272,-122.42099,1,0,5,2.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,263.0
5307,0,3,1,1199.0,15,37.80024,-122.42607,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
5308,0,3,1,1199.0,15,37.80027,-122.42513,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,164.0
5309,0,3,1,2.0,24,37.78975,-122.44707,1,0,4,1.0,1.0,2.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,200.0
5310,0,0,0,1.0,31,37.77244,-122.40546,1,1,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
5311,0,3,1,7.0,6,37.78583,-122.41636,1,0,3,1.0,0.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
5312,0,0,0,4.0,6,37.78749,-122.41143,14,1,4,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5313,1,3,0,2.0,31,37.77765,-122.41483,8,0,4,2.0,2.0,2.0,4,4.0,12.0,98.0,10.0,10.0,9.0,10.0,9.0,9.0,350.0
5314,1,1,1,2.0,11,37.77501,-122.44189,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,8.0,10.0,10.0,8.0,125.0
5315,0,3,0,2.0,24,37.78976,-122.43794,1,1,1,1.0,1.0,1.0,4,30.0,2.0,90.0,9.0,7.0,10.0,10.0,10.0,9.0,80.0
5316,1,0,1,37.0,17,37.79058,-122.409,4,1,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5317,1,0,1,1.0,20,37.71883,-122.44984,11,0,2,1.0,1.0,1.0,4,1.0,56.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,123.0
5318,0,0,1,2.0,8,37.79056,-122.39214,8,1,2,1.0,0.0,1.0,4,60.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,198.0
5319,1,0,1,3.0,25,37.74439,-122.4914,15,1,2,1.0,1.0,1.0,4,2.0,41.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,69.0
5320,1,0,1,3.0,25,37.74408,-122.48967,15,1,4,1.0,2.0,2.0,4,2.0,14.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0
5321,1,1,1,1.0,7,37.72582,-122.42009,15,0,6,2.0,3.0,3.0,4,2.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0
5322,1,0,0,5.0,23,37.76505,-122.48008,15,1,2,1.0,1.0,2.0,4,1.0,19.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
5323,1,0,0,5.0,23,37.76382,-122.48002,15,1,2,1.0,1.0,1.0,4,1.0,19.0,96.0,10.0,10.0,10.0,9.0,10.0,9.0,90.0
5324,1,0,0,5.0,23,37.76405,-122.47936,15,1,3,1.0,1.0,2.0,4,1.0,9.0,89.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0
5325,1,0,1,37.0,17,37.79013,-122.40927,4,0,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5326,1,0,1,37.0,3,37.79176,-122.40874,4,0,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5327,1,0,1,37.0,6,37.79004,-122.40941,4,0,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5328,1,0,1,37.0,3,37.79119,-122.40739,4,0,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5329,1,0,1,37.0,17,37.7902,-122.40894,4,1,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5330,1,0,1,37.0,3,37.79035,-122.40821,4,1,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5331,1,0,1,37.0,3,37.79209,-122.40769,4,1,4,2.0,1.0,2.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5332,1,0,1,37.0,3,37.79051,-122.40744,4,0,4,1.0,1.0,2.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5333,0,1,1,3.0,21,37.72774,-122.43396,1,1,1,1.0,1.0,1.0,4,2.0,12.0,82.0,9.0,9.0,9.0,9.0,8.0,8.0,69.0
5334,0,3,1,1199.0,31,37.7872,-122.39239,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,194.0
5335,1,1,0,1.0,16,37.7621,-122.4166,11,0,4,1.0,2.0,2.0,4,1.0,44.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,335.0
5336,0,1,0,1.0,2,37.7601,-122.43777,1,0,4,1.0,2.0,3.0,4,2.0,12.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,425.0
5337,0,3,1,1.0,0,37.73787,-122.38836,15,0,5,1.0,3.0,3.0,4,2.0,8.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,350.0
5340,1,3,0,2.0,31,37.78322,-122.39846,1,2,1,1.0,1.0,1.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0
5341,1,1,0,852.0,17,37.79089,-122.42074,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,172.0
5342,1,1,0,852.0,17,37.791,-122.42062,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0
5343,1,1,0,852.0,17,37.79124,-122.42093,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,6.0,10.0,172.0
5344,1,1,0,852.0,16,37.75849,-122.4147,8,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,172.0
5345,0,0,1,4.0,23,37.76331,-122.50451,15,1,2,1.0,1.0,1.0,4,1.0,61.0,87.0,10.0,9.0,10.0,10.0,9.0,9.0,79.0
5346,0,3,1,7.0,31,37.78555,-122.39036,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0
5347,0,0,0,1.0,2,37.76726,-122.42966,8,0,7,2.0,3.0,3.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,300.0
5348,1,3,0,6.0,17,37.79536,-122.41153,1,1,1,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,80.0
5349,1,3,0,1.0,35,37.77374,-122.43541,1,0,2,1.0,1.0,1.0,4,3.0,20.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,250.0
5350,0,0,1,87.0,16,37.75508,-122.41046,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0
5351,0,0,0,2.0,11,37.7594,-122.44807,8,0,6,2.0,2.0,3.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,270.0
5352,0,3,0,1.0,31,37.78477,-122.39094,1,0,2,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
5354,0,1,1,4.0,23,37.76356,-122.50509,15,1,2,1.0,1.0,1.0,4,1.0,61.0,83.0,9.0,9.0,10.0,9.0,9.0,9.0,72.0
5355,0,3,1,1199.0,31,37.78785,-122.39229,1,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,177.0
5356,1,3,0,3.0,31,37.77456,-122.39624,1,1,2,1.0,1.0,1.0,4,1.0,38.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0
5357,0,3,1,6.0,35,37.78075,-122.43943,15,1,4,1.0,1.0,3.0,4,1.0,46.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,249.0
5358,0,3,1,3.0,14,37.73311,-122.47608,15,2,1,4.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,35.0
5359,0,1,0,14.0,19,37.80377,-122.40634,8,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,159.0
5361,0,0,1,1.0,15,37.79791,-122.42924,1,0,4,2.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,450.0
5362,1,1,1,1.0,31,37.77093,-122.40464,1,1,3,1.0,1.0,1.0,4,1.0,56.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0
5363,1,0,1,3.0,2,37.76035,-122.44061,1,1,2,1.0,1.0,1.0,4,3.0,17.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,135.0
5364,1,0,0,5.0,25,37.74382,-122.48189,15,2,1,1.0,1.0,1.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,38.0
5365,0,1,1,4.0,23,37.7629,-122.50421,15,1,2,1.0,1.0,1.0,4,1.0,72.0,81.0,9.0,9.0,10.0,10.0,9.0,9.0,72.0
5366,0,0,1,43.0,17,37.79113,-122.41839,15,2,1,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,40.0
5367,0,0,0,43.0,17,37.79128,-122.41967,15,1,1,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,53.0
5368,1,1,1,4.0,15,37.79835,-122.42545,15,1,2,1.0,1.0,1.0,4,2.0,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0
5369,0,0,1,1.0,15,37.79789,-122.4385,2,1,2,1.0,0.0,1.0,4,3.0,27.0,94.0,10.0,8.0,10.0,10.0,10.0,9.0,86.0
5370,0,1,1,3.0,4,37.70919,-122.44957,15,1,1,1.0,1.0,1.0,4,30.0,1.0,20.0,2.0,2.0,6.0,2.0,6.0,2.0,89.0
5371,0,0,1,6.0,31,37.78862,-122.38892,8,0,2,1.0,0.0,1.0,4,365.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,121.0
5372,1,3,1,1.0,18,37.74339,-122.42674,1,0,4,1.0,2.0,2.0,4,1.0,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,157.0
5373,0,0,0,43.0,17,37.78945,-122.41925,15,1,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0
5374,0,0,0,43.0,31,37.77173,-122.41639,15,2,10,3.0,1.0,10.0,4,180.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,34.0
5375,1,3,1,3.0,31,37.77443,-122.39559,1,0,5,2.0,2.0,2.0,4,3.0,5.0,92.0,10.0,10.0,10.0,10.0,10.0,9.0,450.0
5376,1,1,0,41.0,8,37.78951,-122.39854,8,0,2,2.0,2.0,2.0,4,30.0,2.0,90.0,10.0,10.0,7.0,8.0,9.0,8.0,344.0
5377,1,1,0,2.0,23,37.74732,-122.49083,11,0,4,1.0,2.0,3.0,4,2.0,34.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,199.0
5378,0,0,1,1.0,2,37.75796,-122.42825,1,0,4,1.0,0.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,113.0
5379,0,1,1,1.0,33,37.72014,-122.40266,15,0,4,2.0,1.0,2.0,4,3.0,30.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,150.0
5380,1,1,0,4.0,12,37.7804,-122.4604,8,0,6,2.0,3.0,4.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0
5381,1,1,0,3.0,14,37.73228,-122.47466,15,1,2,1.0,1.0,1.0,4,1.0,19.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0
5384,1,1,0,852.0,6,37.78939,-122.41464,1,0,2,1.0,0.0,0.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0
5385,1,1,0,852.0,6,37.78862,-122.41503,1,0,2,1.0,0.0,0.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,123.0
5386,1,1,0,852.0,35,37.78951,-122.42858,1,0,4,1.0,2.0,2.0,4,30.0,3.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,207.0
5387,1,1,1,1.0,33,37.71233,-122.39951,15,0,2,1.0,1.0,1.0,4,30.0,15.0,95.0,10.0,9.0,10.0,9.0,9.0,9.0,101.0
5388,1,1,0,852.0,35,37.78811,-122.42982,1,0,4,1.0,2.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,207.0
5389,1,1,0,852.0,35,37.78868,-122.43031,1,0,6,2.0,3.0,3.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,283.0
5390,0,0,0,2.0,26,37.75486,-122.40013,15,1,1,1.0,1.0,1.0,4,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,125.0
5393,1,1,0,852.0,35,37.78861,-122.42894,1,0,4,2.0,2.0,2.0,4,30.0,1.0,80.0,8.0,10.0,10.0,10.0,10.0,8.0,233.0
5394,1,1,0,852.0,35,37.78869,-122.42888,1,0,4,2.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,233.0
5395,1,1,0,852.0,35,37.78844,-122.43049,1,0,6,2.0,3.0,3.0,4,30.0,1.0,100.0,10.0,10.0,10.0,8.0,10.0,8.0,283.0
5397,1,1,0,852.0,35,37.78824,-122.43039,1,0,6,2.0,3.0,3.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,283.0
5398,0,0,0,1.0,34,37.74503,-122.45825,11,0,4,1.0,1.0,2.0,4,1.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
5400,0,1,0,1.0,18,37.74799,-122.43355,1,0,3,1.0,2.0,2.0,4,30.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,190.0
5401,0,3,1,3.0,23,37.75573,-122.49121,15,0,8,2.0,5.0,5.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,260.0
5402,1,0,0,8.0,34,37.7249,-122.45707,15,1,1,1.0,1.0,1.0,4,5.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0
5403,0,3,0,5.0,34,37.72451,-122.45835,15,1,1,1.0,1.0,1.0,4,5.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0
5405,1,1,0,1.0,1,37.74544,-122.41038,15,1,2,1.0,1.0,1.0,4,2.0,35.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
5407,1,1,1,1.0,7,37.7338,-122.40784,15,0,2,1.0,1.0,1.0,4,1.0,50.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0
5408,1,1,1,4.0,24,37.79681,-122.4246,8,1,2,1.0,1.0,1.0,4,2.0,25.0,94.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0
5409,0,3,1,6.0,35,37.77905,-122.43992,15,1,6,1.0,2.0,3.0,4,1.0,36.0,93.0,9.0,10.0,10.0,10.0,9.0,8.0,425.0
5410,0,3,0,1.0,0,37.71965,-122.39319,1,0,4,2.0,3.0,3.0,4,30.0,1.0,100.0,10.0,10.0,10.0,8.0,8.0,10.0,160.0
5411,1,3,0,1.0,8,37.79098,-122.39738,8,1,1,1.0,1.0,1.0,4,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,235.0
5413,1,1,0,3.0,35,37.77869,-122.43721,8,1,2,1.0,1.0,1.0,4,2.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
5414,0,3,1,41.0,6,37.79013,-122.40803,20,0,2,1.0,0.0,1.0,4,2.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0
5415,1,3,0,1.0,12,37.77381,-122.47097,15,1,2,1.0,1.0,1.0,4,3.0,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,155.0
5417,0,3,0,1.0,23,37.75352,-122.50583,15,0,10,2.0,3.0,5.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,500.0
5419,1,1,1,1.0,13,37.76341,-122.46841,8,0,4,1.0,1.0,2.0,4,3.0,16.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,300.0
5420,0,3,0,44.0,11,37.76444,-122.44572,1,0,2,1.0,0.0,1.0,4,30.0,4.0,95.0,9.0,10.0,10.0,10.0,10.0,9.0,90.0
5421,0,3,0,64.0,3,37.79212,-122.40821,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,140.0
5422,1,0,1,37.0,8,37.78933,-122.40598,4,0,2,1.0,1.0,1.0,4,2.0,2.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,250.0
5423,0,0,1,439.0,31,37.77869,-122.41341,1,0,4,1.0,2.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,8.0,8.0,8.0,143.0
5424,0,0,1,439.0,6,37.78987,-122.41085,1,0,2,1.0,1.0,1.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,197.0
5425,1,1,0,852.0,35,37.78354,-122.44386,1,0,4,2.0,2.0,2.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0
5426,0,3,0,1.0,31,37.78054,-122.3896,1,0,2,1.0,0.0,1.0,4,4.0,6.0,80.0,9.0,7.0,10.0,10.0,9.0,8.0,145.0
5428,0,3,0,44.0,11,37.76444,-122.44713,1,0,2,1.0,1.0,1.0,4,30.0,1.0,80.0,10.0,10.0,10.0,10.0,10.0,8.0,111.0
5429,0,1,0,2.0,12,37.78269,-122.4687,12,0,3,1.0,1.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0
5430,1,3,0,1.0,13,37.76531,-122.4624,1,0,2,1.0,0.0,1.0,4,3.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,149.0
5431,0,0,0,2.0,21,37.73096,-122.44739,15,0,4,1.0,2.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,118.0
5432,1,0,1,37.0,6,37.78975,-122.4074,4,1,4,1.0,1.0,2.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0
5433,1,0,1,37.0,8,37.79016,-122.4059,4,0,2,1.0,1.0,1.0,4,2.0,4.0,90.0,10.0,9.0,10.0,10.0,10.0,9.0,250.0
5434,1,0,1,37.0,3,37.79132,-122.40436,4,1,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5435,1,0,1,37.0,8,37.7896,-122.40631,4,0,2,1.0,1.0,1.0,4,2.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5436,1,0,1,37.0,8,37.78975,-122.40648,4,0,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0
5437,1,3,0,6.0,11,37.77492,-122.43991,1,0,4,1.0,2.0,2.0,4,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0
5438,0,0,0,1.0,6,37.78856,-122.41158,20,0,2,1.0,1.0,1.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,422.0
5439,0,3,0,1.0,31,37.78049,-122.3968,8,0,1,1.0,1.0,1.0,4,7.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0
5440,1,0,1,37.0,8,37.7899,-122.40685,4,0,2,1.0,1.0,1.0,4,2.0,1.0,100.0,10.0,8.0,8.0,10.0,10.0,10.0,250.0
5441,1,0,0,2.0,12,37.78214,-122.47246,8,0,5,2.0,3.0,5.0,4,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,390.0
